order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,,,,,,
396154,758,14,3,9,24,,,,,,
2480130,758,15,1,16,30,,,,,,
2130126,758,16,0,16,20,,,,,,
2294771,758,17,6,9,6,,,,,,
1650113,758,18,0,14,1,,,,,,
2528196,758,19,5,11,5,,,,,,
3312708,758,20,6,14,15,,,,,,
1491414,758,21,3,16,4,,,,,,
3393705,758,22,0,17,4,,,,,,
1091340,758,23,6,11,6,,,,,,
1749427,758,24,0,19,8,,,,,,
3387492,758,25,6,17,6,,,,,,
151443,758,26,1,16,2,,,,,,
2652493,758,27,6,12,5,,,,,,
571462,758,28,1,17,2,,,,,,
2355276,758,29,4,19,10,,,,,,
971070,758,30,1,17,4,,,,,,
1194558,758,31,4,19,3,,,,,,
924376,758,32,1,17,4,,,,,,
2373768,758,33,5,19,4,,,,,,
1237487,758,34,0,18,2,,,,,,
1234082,759,1,1,9,,,,,,,
2182780,759,2,1,16,28,,,,,,
1659461,759,3,5,16,18,,,,,,
2877517,759,4,5,15,30,,,,,,
3371566,760,1,2,11,,,,,,,
2904805,760,2,5,9,17,,,,,,
1643971,760,3,1,12,10,,,,,,
1526424,760,4,3,9,9,,,,,,
1167274,760,5,4,10,8,,,,,,
2506944,761,1,5,14,,,,,,,
549500,761,2,6,19,15,,,,,,
981501,761,3,5,17,30,,,,,,
983730,761,4,0,13,9,,,,,,
3296794,761,5,1,10,8,,,,,,
1908990,761,6,4,13,10,,,,,,
2869624,761,7,2,11,19,,,,,,
1002198,761,8,0,10,30,,,,,,
440384,761,9,6,9,30,,,,,,
2387732,762,1,2,12,,,,,,,
3316379,762,2,0,16,5,,,,,,
2353001,762,3,2,16,2,,,,,,
1253837,762,4,1,10,6,,,,,,
1559750,762,5,1,10,7,,,,,,
2389748,762,6,5,17,30,,,,,,
3203671,762,7,3,10,12,,,,,,
847170,762,8,5,21,2,,,,,,
860833,762,9,1,19,3,,,,,,
1891069,762,10,0,12,6,,,,,,
905298,762,11,1,10,8,,,,,,
1670646,762,12,4,15,24,,,,,,
1189023,762,13,2,20,5,,,,,,
241583,762,14,5,16,3,,,,,,
3166990,762,15,4,18,6,,,,,,
124932,762,16,0,15,3,,,,,,
3208553,762,17,4,18,4,,,,,,
2289845,762,18,2,18,5,,,,,,
1802590,762,19,1,20,13,,,,,,
2006860,762,20,4,16,3,,,,,,
1404863,762,21,2,18,5,,,,,,
154541,762,22,4,19,2,,,,,,
50539,762,23,2,18,5,,,,,,
836782,762,24,5,12,3,,,,,,
1843619,762,25,0,11,9,,,,,,
2339146,762,26,4,9,11,,,,,,
3252070,762,27,1,15,4,,,,,,
156591,762,28,3,17,9,,,,,,
265835,762,29,4,11,8,,,,,,
40919,762,30,2,13,12,,,,,,
504738,762,31,1,16,6,,,,,,
2190817,762,32,6,14,5,,,,,,
3303001,762,33,6,15,7,,,,,,
686427,762,34,4,20,5,,,,,,
2181116,762,35,2,18,5,,,,,,
2963308,762,36,1,14,13,,,,,,
140868,762,37,2,17,8,,,,,,
1164042,762,38,5,13,3,,,,,,
1560789,762,39,3,8,19,,,,,,
3139875,762,40,5,12,9,,,,,,
1934211,762,41,4,13,6,,,,,,
1842004,762,42,3,13,6,,,,,,
2252818,762,43,0,16,18,,,,,,
341637,762,44,1,14,1,,,,,,
308415,762,45,1,14,7,,,,,,
2083981,762,46,1,19,7,,,,,,
2688906,762,47,0,16,6,,,,,,
668415,763,1,2,15,,,,,,,
1971608,763,2,2,8,30,,,,,,
1195125,763,3,1,15,27,,,,,,
2170508,763,4,1,17,7,,,,,,
652770,764,1,3,13,,,,,,,
705212,764,2,2,10,13,,,,,,
1813452,764,3,4,17,9,,,,,,
2563471,764,4,2,10,5,,,,,,
472199,765,1,2,21,,,,,,,
1424394,765,2,1,21,20,,,,,,
889292,765,3,6,21,30,,,,,,
2809253,765,4,3,20,30,,,,,,
2392861,765,5,1,12,19,,,,,,
2914876,765,6,2,17,8,,,,,,
1751962,766,1,3,6,,,,,,,
2652360,766,2,3,21,0,,,,,,
274481,766,3,4,5,1,,,,,,
342676,766,4,4,5,0,,,,,,
2523538,766,5,4,5,0,,,,,,
582999,766,6,5,11,1,,,,,,
2326676,766,7,5,12,0,,,,,,
186141,766,8,2,13,30,,,,,,
1117716,766,9,1,16,6,,,,,,
2291848,766,10,0,1,13,,,,,,
2551390,766,11,6,15,6,,,,,,
2090125,766,12,2,22,10,,,,,,
472018,766,13,4,6,2,,,,,,
703339,766,14,2,9,5,,,,,,
295538,766,15,4,15,2,,,,,,
1750505,766,16,1,20,4,,,,,,
1526029,767,1,4,20,,,,,,,
2713436,767,2,3,17,6,,,,,,
963554,767,3,4,20,1,,,,,,
2349120,767,4,2,17,12,,,,,,
889270,767,5,3,11,1,,,,,,
3350901,767,6,6,19,3,,,,,,
3416503,767,7,0,19,1,,,,,,
2769196,767,8,3,19,10,,,,,,
3144555,767,9,0,19,4,,,,,,
2348739,767,10,6,19,6,,,,,,
3168784,767,11,1,18,2,,,,,,
800620,767,12,6,18,5,,,,,,
2280953,767,13,1,18,23,,,,,,
1311425,767,14,1,19,0,,,,,,
1229860,767,15,5,19,25,,,,,,
232970,767,16,6,16,1,,,,,,
1425922,767,17,2,18,3,,,,,,
894817,767,18,5,17,3,,,,,,
2902704,767,19,1,15,3,,,,,,
1035522,767,20,2,14,1,,,,,,
2538063,767,21,1,16,13,,,,,,
441051,767,22,1,13,7,,,,,,
2793455,767,23,5,17,4,,,,,,
2072982,767,24,2,20,18,,,,,,
1635269,767,25,3,17,1,,,,,,
59891,767,26,1,17,12,,,,,,
3262368,767,27,0,17,20,,,,,,
2651841,767,28,2,10,2,,,,,,
2663827,767,29,1,16,13,,,,,,
1080720,767,30,1,16,7,,,,,,
3021294,767,31,2,19,22,,,,,,
1556053,767,32,4,16,9,,,,,,
1784955,768,1,2,15,,,,,,,
1929951,768,2,1,11,6,,,,,,
1496838,768,3,5,18,4,,,,,,
433902,768,4,1,10,10,,,,,,
505201,768,5,1,8,7,,,,,,
233461,768,6,1,8,7,,,,,,
2026077,768,7,1,9,7,,,,,,
363636,768,8,1,9,7,,,,,,
339972,768,9,1,9,7,,,,,,
3080644,768,10,0,9,6,,,,,,
1984435,768,11,1,11,8,,,,,,
2588014,768,12,1,10,7,,,,,,
3241431,768,13,1,9,7,,,,,,
1015954,768,14,0,9,6,,,,,,
1997308,768,15,0,17,7,,,,,,
891437,768,16,3,15,10,,,,,,
838388,768,17,1,11,5,,,,,,
1624415,768,18,6,16,5,,,,,,
3265491,768,19,2,16,3,,,,,,
1999898,768,20,6,14,4,,,,,,
583886,768,21,0,11,15,,,,,,
1345224,768,22,1,0,8,,,,,,
1835964,768,23,0,11,6,,,,,,
2778991,768,24,6,20,6,,,,,,
3115497,768,25,2,17,10,,,,,,
1845890,768,26,0,15,5,,,,,,
955488,768,27,2,17,9,,,,,,
319723,768,28,4,19,2,,,,,,
2647114,768,29,1,14,11,,,,,,
1423065,768,30,1,17,7,,,,,,
3200154,768,31,0,16,6,,,,,,
3177658,768,32,0,15,7,,,,,,
91139,768,33,1,18,8,,,,,,
2667408,768,34,0,14,13,,,,,,
583269,769,1,4,14,,,,,,,
680782,769,2,3,16,27,,,,,,
2068651,769,3,0,18,30,,,,,,
1866878,769,4,3,18,30,,,,,,
1968972,769,5,0,13,4,,,,,,
3401244,769,6,5,8,19,,,,,,
3335090,769,7,2,14,4,,,,,,
2515630,769,8,0,11,5,,,,,,
953595,769,9,2,12,16,,,,,,
1793296,769,10,3,22,30,,,,,,
2947139,769,11,3,18,28,,,,,,
1476217,769,12,0,13,4,,,,,,
2112754,769,13,1,16,15,,,,,,
2588232,770,1,3,10,,,,,,,
763301,770,2,5,13,30,,,,,,
28272,770,3,4,17,30,,,,,,
3353185,770,4,1,20,25,,,,,,
2871469,770,5,1,16,7,,,,,,
852090,771,1,4,16,,,,,,,
1564503,771,2,6,8,9,,,,,,
1115091,771,3,1,12,30,,,,,,
2318244,771,4,3,17,30,,,,,,
661070,772,1,3,10,,,,,,,
1121486,772,2,4,18,8,,,,,,
3135033,772,3,6,16,2,,,,,,
1372253,772,4,3,14,4,,,,,,
1400943,772,5,2,10,6,,,,,,
2913699,772,6,5,9,3,,,,,,
3221318,772,7,3,19,5,,,,,,
1901974,772,8,0,9,4,,,,,,
150444,772,9,4,18,4,,,,,,
2040299,772,10,4,12,7,,,,,,
242483,772,11,0,10,3,,,,,,
2982582,773,1,4,14,,,,,,,
508388,773,2,4,16,7,,,,,,
1654544,773,3,0,16,24,,,,,,
54145,773,4,6,12,6,,,,,,
1742969,773,5,6,9,30,,,,,,
2054455,773,6,5,20,6,,,,,,
3027776,773,7,5,9,30,,,,,,
1193701,773,8,6,12,30,,,,,,
14836,773,9,2,18,30,,,,,,
2278226,773,10,0,3,5,,,,,,
363221,774,1,0,10,,,,,,,
493240,774,2,1,17,8,,,,,,
761168,774,3,2,11,8,,,,,,
1400136,774,4,0,22,5,,,,,,
3102411,774,5,2,8,9,,,,,,
1677231,774,6,5,8,10,,,,,,
1479337,774,7,1,4,17,,,,,,
1883098,774,8,2,8,8,,,,,,
3092777,774,9,1,8,6,,,,,,
3189747,774,10,1,7,14,,,,,,
49291,774,11,3,8,23,,,,,,
1466812,775,1,0,11,,,,,,,
3412115,775,2,0,6,7,,,,,,
3378244,775,3,3,18,30,,,,,,
32214,775,4,0,12,30,,,,,,
996767,775,5,0,17,21,,,,,,
1391444,775,6,0,8,7,,,,,,
1831559,775,7,5,17,19,,,,,,
2060996,775,8,0,17,30,,,,,,
3116656,775,9,0,6,30,,,,,,
3198059,776,1,0,14,,,,,,,
2032651,776,2,4,17,30,,,,,,
3124378,776,3,5,13,8,,,,,,
2248477,776,4,5,15,30,,,,,,
603598,777,1,1,8,,,,,,,
3305552,777,2,1,7,21,,,,,,
647410,777,3,2,15,30,,,,,,
2493999,777,4,1,9,27,,,,,,
3412491,777,5,4,23,30,,,,,,
348001,777,6,4,7,7,,,,,,
2150395,777,7,4,10,7,,,,,,
2785250,777,8,2,16,12,,,,,,
677426,777,9,4,10,9,,,,,,
807072,777,10,1,23,4,,,,,,
941257,777,11,6,20,12,,,,,,
3313711,777,12,3,22,11,,,,,,
2945376,777,13,2,22,20,,,,,,
2416574,777,14,0,13,5,,,,,,
1223733,777,15,3,9,24,,,,,,
1701441,777,16,1,7,26,,,,,,
3119188,777,17,5,1,11,,,,,,
2823923,777,18,2,11,4,,,,,,
2516805,777,19,6,9,11,,,,,,
3379288,777,20,6,8,7,,,,,,
2046360,777,21,5,9,20,,,,,,
2019394,777,22,0,17,2,,,,,,
1743519,777,23,3,8,10,,,,,,
2842231,777,24,5,11,9,,,,,,
2084145,777,25,3,9,12,,,,,,
1339393,777,26,1,10,5,,,,,,
2110387,777,27,1,12,7,,,,,,
2527758,778,1,3,16,,,,,,,
129210,778,2,4,20,8,,,,,,
2408203,778,3,3,14,6,,,,,,
1903085,778,4,0,12,4,,,,,,
1777553,778,5,2,0,2,,,,,,
1855062,778,6,0,9,5,,,,,,
1539765,778,7,5,16,5,,,,,,
360297,778,8,6,17,1,,,,,,
453269,778,9,1,14,2,,,,,,
3085061,778,10,6,11,5,,,,,,
1142570,778,11,2,23,3,,,,,,
2582203,778,12,1,17,6,,,,,,
3009686,778,13,4,22,3,,,,,,
1629830,778,14,6,9,9,,,,,,
1645241,778,15,4,17,5,,,,,,
1242823,778,16,5,21,1,,,,,,
1036801,778,17,2,18,4,,,,,,
2084214,778,18,3,13,8,,,,,,
2334041,778,19,1,19,5,,,,,,
2315674,778,20,4,17,3,,,,,,
714313,778,21,6,14,2,,,,,,
2962388,778,22,2,21,3,,,,,,
2256335,778,23,2,16,14,,,,,,
3264140,778,24,6,11,4,,,,,,
1417263,778,25,0,9,1,,,,,,
2682718,778,26,0,19,7,,,,,,
3030614,778,27,0,18,7,,,,,,
477715,778,28,6,8,6,,,,,,
1549609,778,29,2,8,3,,,,,,
2632438,778,30,3,18,1,,,,,,
888750,778,31,6,17,3,,,,,,
2552221,778,32,1,20,2,,,,,,
1138408,778,33,6,15,5,,,,,,
470860,778,34,3,6,4,,,,,,
1725431,778,35,4,18,8,,,,,,
2087130,778,36,6,12,2,,,,,,
758247,778,37,3,8,4,,,,,,
630064,778,38,3,22,0,,,,,,
1504208,778,39,2,0,6,,,,,,
856723,778,40,5,10,3,,,,,,
477788,778,41,4,16,6,,,,,,
2055877,778,42,4,20,0,,,,,,
1272828,778,43,6,18,2,,,,,,
3299637,779,1,4,15,,,,,,,
384922,779,2,6,9,30,,,,,,
1101292,779,3,5,14,27,,,,,,
317104,779,4,2,10,30,,,,,,
2924540,779,5,3,10,30,,,,,,
1794730,779,6,2,13,13,,,,,,
2354554,779,7,0,8,19,,,,,,
292679,780,1,3,13,,,,,,,
2320819,780,2,1,15,5,,,,,,
3249037,780,3,0,12,6,,,,,,
936977,780,4,0,19,7,,,,,,
2788450,780,5,4,12,4,,,,,,
2886107,780,6,1,13,4,,,,,,
3338586,780,7,1,13,7,,,,,,
2529804,780,8,1,11,7,,,,,,
2644988,780,9,6,14,5,,,,,,
549467,780,10,2,12,3,,,,,,
146967,780,11,0,16,5,,,,,,
2949449,780,12,4,13,4,,,,,,
1548916,780,13,0,17,10,,,,,,
2618967,780,14,5,13,5,,,,,,
961595,780,15,2,7,4,,,,,,
2389484,780,16,0,18,5,,,,,,
957412,780,17,1,15,15,,,,,,
1436692,780,18,0,17,6,,,,,,
362619,780,19,0,17,7,,,,,,
952657,781,1,3,10,,,,,,,
3397291,781,2,3,10,30,,,,,,
2809786,781,3,3,9,30,,,,,,
715129,781,4,3,8,7,,,,,,
168186,781,5,1,11,5,,,,,,
655164,781,6,3,9,30,,,,,,
3145059,781,7,3,9,30,,,,,,
1971243,781,8,3,11,7,,,,,,
1282332,782,1,0,19,,,,,,,
2856262,782,2,1,16,22,,,,,,
1357863,782,3,0,15,30,,,,,,
3189951,782,4,1,9,30,,,,,,
888267,782,5,0,11,30,,,,,,
2213075,783,1,5,17,,,,,,,
2024842,783,2,6,11,15,,,,,,
1417779,783,3,1,9,30,,,,,,
980285,783,4,0,16,30,,,,,,
1831244,784,1,1,11,,,,,,,
2393385,784,2,6,14,19,,,,,,
3277250,784,3,6,16,30,,,,,,
2978836,784,4,0,12,29,,,,,,
1752772,784,5,4,13,4,,,,,,
2215372,784,6,4,11,7,,,,,,
1139063,784,7,4,10,30,,,,,,
2208324,784,8,6,10,9,,,,,,
1871529,785,1,1,8,,,,,,,
2803235,785,2,0,13,30,,,,,,
2474115,785,3,6,19,30,,,,,,
968349,785,4,0,14,29,,,,,,
551725,785,5,0,16,30,,,,,,
1421071,785,6,2,11,9,,,,,,
2381758,785,7,0,13,12,,,,,,
1140671,785,8,2,6,16,,,,,,
772424,785,9,5,10,30,,,,,,
2427630,785,10,4,13,20,,,,,,
1168266,785,11,4,9,21,,,,,,
3181146,786,1,0,9,,,,,,,
2724247,786,2,2,18,2,,,,,,
815688,786,3,5,12,3,,,,,,
161255,786,4,2,20,4,,,,,,
2001518,786,5,5,8,3,,,,,,
655704,786,6,0,15,2,,,,,,
3370218,786,7,1,21,1,,,,,,
587095,786,8,3,13,2,,,,,,
965835,786,9,4,17,1,,,,,,
340433,786,10,0,22,3,,,,,,
3316882,786,11,3,21,3,,,,,,
2171393,786,12,1,11,5,,,,,,
2882206,786,13,0,7,6,,,,,,
2437326,786,14,2,9,2,,,,,,
405557,786,15,6,14,4,,,,,,
300699,786,16,3,9,4,,,,,,
719032,786,17,4,21,1,,,,,,
955814,786,18,1,13,4,,,,,,
1053447,786,19,3,22,2,,,,,,
1600068,786,20,1,10,5,,,,,,
1250355,786,21,3,14,2,,,,,,
1716602,786,22,0,17,11,,,,,,
2720912,786,23,3,10,3,,,,,,
3068766,786,24,1,12,5,,,,,,
33581,786,25,3,10,2,,,,,,
1714832,786,26,0,14,11,,,,,,
2135952,786,27,3,9,3,,,,,,
2920603,786,28,6,18,3,,,,,,
991547,786,29,1,9,2,,,,,,
462546,786,30,4,12,3,,,,,,
531541,786,31,5,10,1,,,,,,
2851695,786,32,0,9,2,,,,,,
42687,786,33,2,11,2,,,,,,
3321706,786,34,4,16,2,,,,,,
902950,786,35,0,18,3,,,,,,
2146913,786,36,4,9,4,,,,,,
1898671,786,37,3,12,6,,,,,,
127499,786,38,1,11,5,,,,,,
3364669,786,39,4,12,3,,,,,,
992316,786,40,1,11,4,,,,,,
152471,786,41,4,18,3,,,,,,
1698560,786,42,0,7,3,,,,,,
2713359,786,43,3,13,3,,,,,,
1684473,786,44,1,12,5,,,,,,
920218,786,45,4,6,3,,,,,,
2150873,786,46,6,15,2,,,,,,
2700076,786,47,2,9,3,,,,,,
339439,786,48,4,20,2,,,,,,
3321938,786,49,1,10,4,,,,,,
1864165,786,50,3,23,2,,,,,,
3110974,786,51,4,13,1,,,,,,
3044456,786,52,1,8,4,,,,,,
2654234,786,53,0,13,13,,,,,,
3274739,786,54,3,3,3,,,,,,
461189,786,55,1,8,5,,,,,,
2062462,786,56,3,15,2,,,,,,
1733423,786,57,5,21,2,,,,,,
833155,786,58,1,16,3,,,,,,
1283891,786,59,6,11,5,,,,,,
505302,786,60,0,21,1,,,,,,
1322545,786,61,4,15,4,,,,,,
669262,786,62,3,7,6,,,,,,
3400887,786,63,0,17,4,,,,,,
1693324,786,64,3,5,3,,,,,,
2885191,786,65,4,15,1,,,,,,
3159241,786,66,0,14,3,,,,,,
2740715,786,67,3,12,3,,,,,,
1665886,786,68,0,18,4,,,,,,
2825833,786,69,3,18,3,,,,,,
2438228,786,70,5,18,2,,,,,,
2511909,786,71,0,19,2,,,,,,
1958229,786,72,3,16,3,,,,,,
2449377,786,73,1,4,5,,,,,,
1865455,786,74,3,4,2,,,,,,
1737743,786,75,6,2,3,,,,,,
458100,786,76,1,18,2,,,,,,
2656241,786,77,6,6,5,,,,,,
2859817,786,78,3,3,4,,,,,,
2022456,786,79,4,21,1,,,,,,
3301963,786,80,0,7,3,,,,,,
1117823,786,81,1,21,1,,,,,,
2296777,786,82,3,21,2,,,,,,
283266,786,83,1,21,5,,,,,,
1030258,786,84,4,10,3,,,,,,
1404740,786,85,5,11,1,,,,,,
3173217,786,86,0,10,2,,,,,,
818091,786,87,2,12,2,,,,,,
868820,786,88,3,21,1,,,,,,
241956,786,89,6,22,3,,,,,,
2010519,786,90,1,21,2,,,,,,
2068217,786,91,4,2,3,,,,,,
492513,786,92,0,1,3,,,,,,
1961697,786,93,1,22,1,,,,,,
3392373,786,94,4,12,3,,,,,,
980363,786,95,4,23,0,,,,,,
42137,786,96,0,20,3,,,,,,
806957,786,97,4,9,4,,,,,,
2350408,786,98,0,10,3,,,,,,
2801406,786,99,5,8,5,,,,,,
90628,786,100,0,10,2,,,,,,
1859952,787,1,1,10,,,,,,,
4572,787,2,4,9,10,,,,,,
622573,787,3,6,14,9,,,,,,
1235160,787,4,2,13,10,,,,,,
2293596,787,5,5,10,3,,,,,,
643578,787,6,2,16,11,,,,,,
1226633,787,7,5,10,10,,,,,,
2031440,787,8,2,12,4,,,,,,
251809,787,9,1,10,6,,,,,,
2380689,787,10,5,10,4,,,,,,
2754380,787,11,1,13,3,,,,,,
505803,787,12,6,21,12,,,,,,
1236574,787,13,5,12,6,,,,,,
2348291,787,14,1,17,30,,,,,,
1616011,787,15,3,13,2,,,,,,
2303962,787,16,0,8,4,,,,,,
2383332,787,17,1,17,1,,,,,,
2973291,787,18,6,12,12,,,,,,
653742,787,19,0,15,8,,,,,,
936361,787,20,5,13,5,,,,,,
2072977,787,21,0,15,30,,,,,,
2545769,787,22,3,11,10,,,,,,
818678,787,23,2,9,6,,,,,,
635374,787,24,0,16,5,,,,,,
1409815,787,25,1,15,15,,,,,,
1441042,787,26,6,19,12,,,,,,
3381774,787,27,2,17,3,,,,,,
2420615,787,28,0,15,5,,,,,,
1520,787,29,5,13,12,,,,,,
1725554,787,30,6,15,8,,,,,,
2522268,787,31,0,13,1,,,,,,
1740969,787,32,3,19,3,,,,,,
2958322,787,33,5,18,2,,,,,,
1192450,787,34,0,15,9,,,,,,
1126304,787,35,6,12,6,,,,,,
2137899,787,36,2,15,3,,,,,,
486853,787,37,2,17,7,,,,,,
1406521,787,38,2,11,7,,,,,,
685816,787,39,0,17,5,,,,,,
1601102,787,40,5,11,5,,,,,,
141543,787,41,0,12,2,,,,,,
2919600,788,1,1,17,,,,,,,
3045222,788,2,4,20,30,,,,,,
2760998,788,3,6,14,23,,,,,,
3070078,788,4,0,10,30,,,,,,
586846,789,1,4,10,,,,,,,
1643631,789,2,3,10,13,,,,,,
886236,789,3,3,9,28,,,,,,
1844724,789,4,3,10,30,,,,,,
456763,789,5,2,11,30,,,,,,
557848,789,6,3,10,30,,,,,,
1887583,789,7,5,10,23,,,,,,
3133894,789,8,4,9,20,,,,,,
1334021,789,9,1,10,25,,,,,,
2142571,789,10,2,13,22,,,,,,
2487467,789,11,1,19,30,,,,,,
303762,789,12,1,8,21,,,,,,
604429,790,1,1,7,,,,,,,
551043,790,2,6,12,19,,,,,,
2271650,790,3,0,22,1,,,,,,
155044,790,4,0,22,0,,,,,,
1515554,790,5,6,21,27,,,,,,
525193,791,1,4,10,,,,,,,
822443,791,2,6,10,2,,,,,,
2019482,791,3,4,13,5,,,,,,
3305801,791,4,4,18,0,,,,,,
1156666,791,5,0,9,3,,,,,,
758958,791,6,1,14,1,,,,,,
2684130,791,7,2,11,1,,,,,,
764355,791,8,2,10,7,,,,,,
895341,791,9,4,11,2,,,,,,
1902319,791,10,1,11,4,,,,,,
205848,791,11,2,14,8,,,,,,
3240249,791,12,3,13,1,,,,,,
305629,791,13,1,11,19,,,,,,
3089181,791,14,2,13,1,,,,,,
3183367,791,15,3,11,1,,,,,,
1283559,792,1,1,13,,,,,,,
2278404,792,2,4,8,10,,,,,,
3006764,792,3,2,18,12,,,,,,
2100786,792,4,0,10,5,,,,,,
1748741,792,5,6,12,13,,,,,,
156715,792,6,6,14,7,,,,,,
314211,792,7,3,18,4,,,,,,
2765464,792,8,6,10,10,,,,,,
2227916,792,9,1,16,9,,,,,,
231498,793,1,1,10,,,,,,,
657712,793,2,2,12,22,,,,,,
1485857,793,3,2,10,14,,,,,,
2460724,793,4,3,11,22,,,,,,
79610,793,5,3,12,21,,,,,,
1797124,793,6,4,11,22,,,,,,
558816,794,1,1,17,,,,,,,
3309906,794,2,6,16,30,,,,,,
1547720,794,3,5,19,30,,,,,,
3387792,794,4,4,15,30,,,,,,
2854035,794,5,1,15,11,,,,,,
89381,794,6,0,13,27,,,,,,
92864,795,1,0,13,,,,,,,
1849682,795,2,0,9,14,,,,,,
2322381,795,3,2,19,16,,,,,,
2509889,795,4,5,21,17,,,,,,
1235400,795,5,3,11,19,,,,,,
46961,795,6,6,21,10,,,,,,
2463272,795,7,1,10,16,,,,,,
3103614,795,8,3,9,23,,,,,,
2784745,795,9,0,12,18,,,,,,
1614554,795,10,0,13,21,,,,,,
855226,795,11,6,16,30,,,,,,
2645129,795,12,0,14,15,,,,,,
2038177,795,13,0,13,21,,,,,,
1457573,796,1,5,15,,,,,,,
3324099,796,2,6,10,30,,,,,,
1182584,796,3,5,15,6,,,,,,
2298540,796,4,4,17,6,,,,,,
679093,796,5,3,11,6,,,,,,
1816430,796,6,3,14,30,,,,,,
2677439,796,7,3,15,14,,,,,,
556139,796,8,5,18,23,,,,,,
886979,797,1,0,14,,,,,,,
2350073,797,2,4,18,25,,,,,,
157176,797,3,5,10,8,,,,,,
2321837,797,4,5,19,14,,,,,,
1634437,797,5,0,17,23,,,,,,
2886695,797,6,0,13,7,,,,,,
1744613,797,7,6,15,13,,,,,,
715027,797,8,0,15,15,,,,,,
3044962,797,9,0,9,28,,,,,,
1164551,797,10,2,12,16,,,,,,
2026022,797,11,0,14,26,,,,,,
3032611,797,12,0,14,7,,,,,,
765216,797,13,0,11,14,,,,,,
139515,797,14,0,19,7,,,,,,
2468718,797,15,2,20,30,,,,,,
2679836,797,16,3,12,15,,,,,,
661609,797,17,0,16,11,,,,,,
3391088,797,18,6,14,27,,,,,,
670090,797,19,0,13,30,,,,,,
824339,798,1,5,16,,,,,,,
2558459,798,2,5,11,7,,,,,,
544137,798,3,5,15,7,,,,,,
792231,798,4,4,15,6,,,,,,
1523643,798,5,1,9,25,,,,,,
2296564,798,6,5,11,4,,,,,,
2111559,798,7,5,10,14,,,,,,
2348032,798,8,2,14,30,,,,,,
2269055,798,9,1,9,13,,,,,,
2032017,798,10,5,11,11,,,,,,
1375596,798,11,4,14,6,,,,,,
1717438,798,12,4,16,7,,,,,,
1423050,798,13,3,15,20,,,,,,
1853733,799,1,3,19,,,,,,,
331647,799,2,6,14,10,,,,,,
575150,799,3,0,16,8,,,,,,
1022079,799,4,2,20,9,,,,,,
1230422,799,5,1,17,13,,,,,,
3067742,799,6,6,11,12,,,,,,
3107827,799,7,1,11,2,,,,,,
2701116,799,8,4,14,3,,,,,,
2165360,799,9,0,14,3,,,,,,
2205242,799,10,6,18,6,,,,,,
2180669,799,11,3,14,4,,,,,,
1956304,799,12,2,18,6,,,,,,
1112002,799,13,0,15,5,,,,,,
2181455,799,14,6,17,6,,,,,,
2002051,799,15,5,19,6,,,,,,
2513420,799,16,3,18,12,,,,,,
3304643,800,1,2,14,,,,,,,
2461529,800,2,0,11,19,,,,,,
201994,800,3,2,7,23,,,,,,
1346329,800,4,0,17,5,,,,,,
822880,800,5,3,12,10,,,,,,
1696719,800,6,5,14,23,,,,,,
1853292,800,7,4,13,6,,,,,,
15819,800,8,3,10,20,,,,,,
2378604,800,9,2,10,6,,,,,,
533106,800,10,4,10,30,,,,,,
1101615,800,11,3,19,6,,,,,,
138237,800,12,0,9,11,,,,,,
2218997,800,13,2,9,16,,,,,,
1438700,800,14,3,13,8,,,,,,
1423199,800,15,1,12,5,,,,,,
757289,800,16,3,16,9,,,,,,
2342852,800,17,4,17,8,,,,,,
1942841,800,18,1,18,18,,,,,,
2125928,800,19,4,17,10,,,,,,
197773,800,20,1,12,11,,,,,,
2828401,800,21,5,16,4,,,,,,
2558109,800,22,6,17,8,,,,,,
3007470,801,1,1,14,,,,,,,
2173768,801,2,3,11,9,,,,,,
280917,801,3,6,12,30,,,,,,
2202987,801,4,5,16,30,,,,,,
1053069,801,5,1,12,3,,,,,,
1553088,801,6,5,11,4,,,,,,
2732722,802,1,2,8,,,,,,,
310657,802,2,4,10,9,,,,,,
451490,802,3,0,17,3,,,,,,
2898101,802,4,0,13,7,,,,,,
725024,802,5,3,12,3,,,,,,
1742889,802,6,0,18,4,,,,,,
1249392,802,7,0,7,7,,,,,,
3071432,803,1,0,16,,,,,,,
2019386,803,2,3,16,3,,,,,,
2461786,803,3,0,14,30,,,,,,
1189966,803,4,0,14,30,,,,,,
1243235,803,5,6,2,30,,,,,,
2109242,803,6,0,17,30,,,,,,
2451180,803,7,2,18,16,,,,,,
1181590,803,8,0,12,5,,,,,,
431685,804,1,2,16,,,,,,,
2487037,804,2,3,12,15,,,,,,
3229738,804,3,3,12,30,,,,,,
2581709,804,4,0,20,30,,,,,,
1023115,804,5,3,9,17,,,,,,
483779,804,6,1,14,30,,,,,,
2532259,804,7,3,9,23,,,,,,
486472,804,8,4,17,15,,,,,,
400855,804,9,2,21,12,,,,,,
267349,804,10,5,12,10,,,,,,
1181353,804,11,3,10,5,,,,,,
47382,804,12,1,9,19,,,,,,
291988,804,13,2,9,8,,,,,,
1994669,804,14,3,9,22,,,,,,
2829081,804,15,5,7,23,,,,,,
3347074,804,16,3,21,5,,,,,,
1157843,805,1,6,13,,,,,,,
1602043,805,2,1,9,30,,,,,,
969741,805,3,0,16,30,,,,,,
266158,805,4,0,15,30,,,,,,
